userId,timestamp,review,item,rating,helpfulness,gender,category,item_id,item_price,user_city
9261,11000,Can't Live Without Luvs,Luvs Ultra Leakguards Stretch,5.0,4.0,F,Kids & Family,38,104.94,4
9261,11200,Matrix: Following Alice Down the Rabbit Hole,Matrix,5.0,4.0,F,Movies,40,24.51,4
9261,11300,The Next Step to Online Money!,X.com,5.0,4.0,F,Personal Finance,87,93.55,4
9261,11300,I finally got my free sample of suger!,StartSampling.Com,2.0,4.0,F,Online Stores & Services,72,49.0,4
9261,11400,Ebay Helps a Mom Stay Home with her kids!,eBay,5.0,4.0,F,Online Stores & Services,88,149.0,4
9261,11600,My Grandmother's Best Friend!,The Original Furby,5.0,4.0,F,Kids & Family,78,22.38,4
1945,100500,Erin Brokovich,Erin Brockovich,5.0,3.0,M,Movies,24,129.9,29
9262,21400,The only thing that keeps my son dry!,Huggies Ultra Trim Diapers,5.0,0.0,F,Kids & Family,35,50.0,2
9262,22300,Great cards for free!,Blue Mountain Arts eCards,5.0,4.0,F,Online Stores & Services,13,91.29,2
9264,62103,Fighting like an elf has never been this good.,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,3.0,F,Games,77,59.0,1
1946,12900,It's Free can't complain about that,Alta Vista (by 1stUp),3.0,1.0,F,Online Stores & Services,2,46.63,39
9265,22001,Gladiator - Most Overrated Movie of the Year?,Gladiator,2.0,4.0,F,Movies,30,65.17,37
9267,10203,Will avoid BK at all costs!,Burger King,1.0,3.0,F,Restaurants & Gourmet,16,49.0,22
9268,62905,UA (United Airlines) is A-OK,United Airlines,5.0,4.0,F,Hotels & Travel,83,119.87,18
9268,71900,the Best Breadsticks and that's just the Beginning!,Olive Garden,5.0,0.0,F,Restaurants & Gourmet,49,32.0,18
9268,72300,My skin was crawling!!!,What Lies Beneath,5.0,4.0,F,Movies,85,145.0,18
9268,73104,"Delta, Delta, Delta, can I help ya, help ya, help ya...",Delta Air Lines,4.0,4.0,F,Hotels & Travel,20,116.0,18
9268,112501,"It's SUBWAY or the Highway, Baby!",Subway,1.0,4.0,F,Restaurants & Gourmet,73,48.0,18
9269,22004,It's a great bank.  You just have to know how to use it.,Bank of America,5.0,0.0,F,Personal Finance,10,59.21,9
9270,120700,gaff3mims,Patriot,5.0,3.0,M,Movies,51,73.65,14
9271,51600,Great Movie!,Gladiator,5.0,3.0,M,Movies,30,65.17,27
1942,51000,AOL..Not new anymore!,AOL (America Online),2.0,0.0,F,Online Stores & Services,0,145.84,34
1942,62800,A True Quest For Comedy!,Galaxy Quest,5.0,4.0,F,Movies,29,67.0,34
9272,10901,Recent changes to Netzero s**k ..,NetZero,3.0,0.0,M,Online Stores & Services,46,53.0,12
9272,72601,Only ONE lunch in 14 hour flight!,Northwest Airlines,1.0,0.0,M,Hotels & Travel,48,82.0,12
9272,72601,From a seller's perspective ..,eBay,4.0,4.0,M,Online Stores & Services,88,149.0,12
1948,10600,Outstanding,Austin Powers: The Spy Who Shagged Me,5.0,4.0,F,Movies,9,111.0,26
1947,71700,Just Another Positive Ebay Opinion,eBay,5.0,0.0,F,Online Stores & Services,88,149.0,23
9274,52300,An airline that can be  trusted,American Airlines,5.0,0.0,F,Hotels & Travel,4,61.0,16
9276,22801,BlueLight vs Juno,BlueLight.com,2.0,4.0,F,Online Stores & Services,15,52.0,28
9276,31401,Best & Worst shows on the Strip,Las Vegas,4.0,4.0,F,Hotels & Travel,37,35.31,28
9276,70301,Watch out for hidden charges!,United Airlines,2.0,3.0,F,Hotels & Travel,83,119.87,28
9276,72200,OK movie,X-Men,3.0,3.0,F,Movies,86,66.39,28
9278,51501,A clockwork orange for our generation,Fight Club,5.0,4.0,F,Movies,26,97.53,10
9277,12400,Fare Deals Are No Deals,American Airlines,1.0,4.0,F,Hotels & Travel,4,61.0,21
9277,12400,BEST Frequent Flyer Service,Delta Air Lines,5.0,4.0,F,Hotels & Travel,20,116.0,21
9277,12900,BofA's Been Good To Me!!,Bank of America,5.0,4.0,F,Personal Finance,10,59.21,21
9279,51100,Make a run for the bathroom!,Taco Bell,2.0,4.0,M,Restaurants & Gourmet,74,108.3,16
9279,51700,You must mean &quot;Booger Fling&quot;?,Burger King,3.0,4.0,M,Restaurants & Gourmet,16,49.0,16
9279,52500,The Free Disks Make Great Drink Coasters!,AOL (America Online),1.0,4.0,M,Online Stores & Services,0,145.84,16
9279,60706,LOUSY!!!!!,eBay,2.0,0.0,M,Online Stores & Services,88,149.0,16
1950,61300,A SIMple Kind of Man,The Sims 2: Open for Business for Windows,3.0,4.0,F,Games,79,27.0,8
9280,11000,Your not here for the snacks...,Southwest Airlines,4.0,3.0,F,Hotels & Travel,69,108.69,30
9280,11400,If you hate your job...,All Advantage,5.0,0.0,F,Online Stores & Services,1,23.08,30
9280,121499,"Not Sleepy, a little Hollow",Sleepy Hollow,4.0,0.0,F,Movies,66,62.0,30
9280,121699,I got shagged all right...,Austin Powers: The Spy Who Shagged Me,2.0,4.0,F,Movies,9,111.0,30
9281,42610,My experience with Quicken Loans,Quicken Loans,5.0,3.0,F,Personal Finance,57,36.0,16
1951,20601,"Is It live, or is it Sims?",The Sims 2: Open for Business for Windows,4.0,3.0,F,Games,79,27.0,20
1951,62200,"Good, but overhyped",Mission: Impossible II,4.0,3.0,F,Movies,42,144.28,20
9282,11900,#1 company?,All Advantage,4.0,0.0,F,Online Stores & Services,1,23.08,10
9283,112809,Southwest Airlines - A View From a Casual Traveler and Industry Insider,Southwest Airlines,5.0,4.0,M,Hotels & Travel,69,108.69,14
1952,30600,The Matrix Review,Matrix,5.0,4.0,M,Movies,40,24.51,23
1952,30600,Scream 3 Review,Scream 3,4.0,4.0,M,Movies,61,32.0,23
9285,71300,NBC Blackout 65 Miles no DirecTV,NBC,1.0,4.0,M,Media,44,92.0,26
9285,71300,Quit my job to do eBay full-time,eBay,4.0,0.0,M,Online Stores & Services,88,149.0,26
9286,12500,Easy to use. Delivers what they promise.,All Advantage,5.0,4.0,F,Online Stores & Services,1,23.08,5
9287,91300,Best Zelda Ever (and that's saying a great deal!),The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,3.0,M,Games,77,59.0,16
9289,40200,The game,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,3.0,M,Games,77,59.0,1
1954,31400,Medievil days are over?,Final Fantasy VIII for PlayStation 1,5.0,3.0,M,Games,27,136.05,13
1954,80700,One of the Best movies I have seen in years!,Patriot,4.0,3.0,M,Movies,51,73.65,13
1953,52900,Wisdom-Courage-Power,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,3.0,,Games,77,59.0,16
1953,53100,Failure is not an option!!!!,Final Fantasy VIII for PlayStation 1,5.0,3.0,M,Games,27,136.05,16
1953,53100,The Future is in your hands...,Final Fantasy VIII for PlayStation 1,5.0,3.0,M,Games,27,136.05,16
9290,120499,The misery of AOL,AOL (America Online),1.0,4.0,M,Online Stores & Services,0,145.84,15
9290,120599,Still Hot,Golden Eye 007 for Nintendo 64,5.0,4.0,M,Games,31,83.48,15
9284,22200,You have to appreciate originality to like this movie.,Blair Witch Project,4.0,4.0,M,Movies,12,44.0,5
9292,42600,"Bad Film, Good Twist",Sixth Sense,2.0,0.0,F,Movies,65,41.16,39
9292,42700,This film changed my life,American Beauty,5.0,4.0,F,Movies,5,59.0,39
9292,41601,ok game,Diablo 2 - Bestseller Series for Windows,4.0,3.0,F,Games,21,52.51,39
9291,102899,American Pretentiousness,American Beauty,4.0,3.0,M,Movies,5,59.0,27
1955,121300,The Best War movie &quot;The Patriot&quot;,Patriot,5.0,0.0,M,Movies,51,73.65,1
1955,121700,Roller Coaster Park FUN!,Roller Coaster Tycoon For Windows,5.0,4.0,M,Games,59,90.83,1
9294,72507,"Review number 647, it feels like it will take 647 viewings to completely understand it.",Matrix,5.0,4.0,M,Movies,40,24.51,2
1957,10501,The Patriot is a Film of Cliches,Patriot,3.0,4.0,M,Movies,51,73.65,28
1957,12201,Hollow Attempt at Horror:  Tim Burton Style,Sleepy Hollow,1.0,0.0,M,Movies,66,62.0,28
1957,12401,Dogma: Kevin Smith Tells Us of Faith,Dogma,4.0,4.0,M,Movies,22,87.59,28
1957,13101,A Monument in Film,American Beauty,5.0,4.0,M,Movies,5,59.0,28
1957,22601,Gladiator:  Terrific and Lacking at the Same Time,Gladiator,4.0,4.0,M,Movies,30,65.17,28
1957,52301,Fight Club:  A Disturbing Masterpiece,Fight Club,4.0,4.0,M,Movies,26,97.53,28
9295,111599,Do not die 'til you see!,Fight Club,5.0,3.0,F,Movies,26,97.53,31
1922,31900,It could have been better,Sony PlayStation 2 Slimline Console,3.0,4.0,M,Games,67,71.52,13
1958,51800,aol for life,AOL (America Online),5.0,4.0,F,Online Stores & Services,0,145.84,6
9296,82300,Erin Brockovich Fights to Win!,Erin Brockovich,5.0,3.0,M,Movies,24,129.9,26
9297,32800,The Technological Breakthrough!,Matrix,5.0,0.0,F,Movies,40,24.51,11
9298,121401,"Netzero is a solid, cheap option",NetZero,4.0,0.0,M,Online Stores & Services,46,53.0,36
9301,61409,Quicken Loans...Great Service and Communication!,Quicken Loans,5.0,3.0,F,Personal Finance,57,36.0,36
9302,112806,eBay is what you make of it and most times the experience is good,eBay,4.0,4.0,M,Online Stores & Services,88,149.0,26
9302,113006,Burger King - What Are You Thinking???,Burger King,2.0,0.0,M,Restaurants & Gourmet,16,49.0,26
9302,113006,Wendy's - A Tolerable Experience,Wendy's,4.0,0.0,M,Restaurants & Gourmet,84,69.0,26
9300,91301,Con artist,All Advantage,1.0,3.0,F,Online Stores & Services,1,23.08,18
9299,81604,New York City,New York City,4.0,4.0,M,Hotels & Travel,47,136.0,13
9299,121902,COMDEX in Las Vegas,Las Vegas,4.0,4.0,M,Hotels & Travel,37,35.31,13
9303,10703,this is how all on-line shopping experiences should be.,NetFlix,5.0,4.0,F,Online Stores & Services,45,94.54,20
9303,71706, Shady Bank That Can And Will Cheat You If You Let It,Bank of America,1.0,4.0,F,Personal Finance,10,59.21,20
9304,52501,Bombs AWAY!!!!,Pearl Harbor,3.0,0.0,M,Movies,53,141.75,36
9304,120100,Interesting Concept.,Unbreakable,4.0,0.0,M,Movies,82,51.13,36
9305,12300,"Free checking, Free $20 and credit line..Who Knew?",X.com,5.0,0.0,F,Personal Finance,87,93.55,16
9305,13000,"Ok, so it was supposed to be for the kids...",The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,4.0,F,Games,77,59.0,16
9306,122599,Could it be?,The Sims 2: Open for Business for Windows,5.0,0.0,M,Games,79,27.0,34
1960,100999,To PP7 or not to PP7...,Golden Eye 007 for Nintendo 64,4.0,3.0,M,Games,31,83.48,24
1960,103099,"Zero, huh? That's what I got out of it.",NetZero,1.0,0.0,M,Online Stores & Services,46,53.0,24
9307,71609,Quicken Loans Refiance,Quicken Loans,5.0,3.0,M,Personal Finance,57,36.0,9
9308,10207,Wendy's - Best value among fast food joints.,Wendy's,4.0,4.0,F,Restaurants & Gourmet,84,69.0,19
9308,40708,Northwest....Tranquility at an affordable price.,Northwest Airlines,4.0,4.0,F,Hotels & Travel,48,82.0,19
9308,122906,You pay for the cheap fares with your frills.,Southwest Airlines,4.0,4.0,F,Hotels & Travel,69,108.69,19
9309,100704,Good Book,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,M,Books,36,96.0,10
9310,12400,AOL (AMERICA OUT LOITERING?),AOL (America Online),1.0,4.0,M,Online Stores & Services,0,145.84,24
9310,90100,Sometime taking time to bash SATAN Kicks a$$.,Diablo 2 - Bestseller Series for Windows,4.0,3.0,M,Games,21,52.51,24
9311,21311,"BANK OF AMERICA, THE BANK FROM HELL",Bank of America,1.0,1.0,M,Personal Finance,10,59.21,31
9312,110900,love the game hate the name,Golden Eye 007 for Nintendo 64,4.0,3.0,F,Games,31,83.48,0
9313,52101,Simpsons Rule (I don't know anyone who thinks the opposite),"Simpsons, The",5.0,3.0,M,Kids & Family,64,40.0,5
9313,71601,Funny Scary Movie,Scary Movie,5.0,0.0,M,Movies,60,53.0,5
9314,12500,Must see for Parents,American Pie,5.0,3.0,M,Movies,6,117.89,16
9316,10600,"Teletubbies I don,t think so..",Teletubbies,1.0,4.0,M,Kids & Family,76,48.25,23
9317,121510,Excellent Experience using Quicken Loans,Quicken Loans,5.0,3.0,F,Personal Finance,57,36.0,3
9318,61609,A Good Experience,Quicken Loans,4.0,3.0,F,Personal Finance,57,36.0,30
1961,10800,The Agony and the Ecstasy   ,Treeloot.com,1.0,4.0,F,Online Stores & Services,81,94.83,27
1961,11600,Best Network Station on Air,NBC,5.0,4.0,F,Media,44,92.0,27
1961,11600,FOX Not The Station It Could Be --,FOX,3.0,4.0,F,Media,25,80.0,27
1961,20700,Scream ... Scream ... Scream 3,Scream 3,5.0,4.0,F,Movies,61,32.0,27
1961,21700,Lets Clean House and Make Some Cash,eBay,4.0,4.0,F,Online Stores & Services,88,149.0,27
1961,21700,Beam Me My Money Scotty,PayPal,5.0,4.0,F,Personal Finance,52,38.0,27
1961,30500,The Stakes Are HIGH The Score Is Zero,American Pie,4.0,4.0,F,Movies,6,117.89,27
1961,31400,Go A Little Slower Please - So Spedia May Catch UP!,Spedia,2.0,4.0,F,Online Stores & Services,70,58.32,27
1961,31400,What A Way To Earn Extra Cash.,All Advantage,5.0,4.0,F,Online Stores & Services,1,23.08,27
1961,31701,To Be Thy Self - Or Someone Else?,Talented Mr. Ripley,4.0,4.0,F,Movies,75,89.0,27
1961,40600,I See Dead People ---&gt;,Sixth Sense,5.0,4.0,F,Movies,65,41.16,27
1961,42200,Beware the Thrills,Star Wars Episode I: The Phantom Menace,5.0,4.0,F,Movies,71,23.0,27
1961,50600,Point Collecting is a Breeze,MyPoints.com,4.0,4.0,F,Online Stores & Services,43,72.0,27
1961,61301,Even Heros Must Die,Gladiator,5.0,4.0,F,Movies,30,65.17,27
1961,80400,&lt;---UPDATED---&gt; Casting A Spell,J. K. Rowling - Harry Potter and the Sorcerer's Stone,4.0,4.0,F,Books,36,96.0,27
1961,81100,Carries A Powerful Bite,Deep Blue Sea,5.0,4.0,F,Movies,19,58.91,27
1961,102099,Waiting for the CRASH,AOL (America Online),3.0,4.0,F,Online Stores & Services,0,145.84,27
1961,102399,SCREAM! The Blair Witch is DEAD!,Blair Witch Project,1.0,3.0,F,Movies,12,44.0,27
1961,110499,The Matrix Stretches Ones Imagination,Matrix,4.0,4.0,F,Movies,40,24.51,27
1961,110499,Walk Out Of The Theater - Forget The Video,Blair Witch Project,1.0,4.0,F,Movies,12,44.0,27
1961,110799,PURE Agony,Blair Witch Project,1.0,4.0,F,Movies,12,44.0,27
9319,31000,Any Day Any Reason Send A E-card,Blue Mountain Arts eCards,5.0,0.0,M,Online Stores & Services,13,91.29,36
9319,31000,NetZero Why Not? It's Free!,NetZero,4.0,0.0,M,Online Stores & Services,46,53.0,36
9320,70301,THREE X's A HIT,Erin Brockovich,4.0,4.0,M,Movies,24,129.9,22
9320,80201,NoLand  InSight,Cast Away,4.0,4.0,M,Movies,17,126.5,22
9320,91101,Terrorist cowards,New York City,5.0,0.0,M,Hotels & Travel,47,136.0,22
9321,60401,"Some Good/Some weak, Worth it overall. Its one to bring your girlfriend to.",Pearl Harbor,4.0,0.0,F,Movies,53,141.75,2
9322,120299,It's better than nothing,NetZero,3.0,4.0,M,Online Stores & Services,46,53.0,14
9322,120499,"Hate it, but respect it",AOL (America Online),3.0,4.0,M,Online Stores & Services,0,145.84,14
9322,120899,You either find it shagadelic or not,Austin Powers: The Spy Who Shagged Me,3.0,4.0,M,Movies,9,111.0,14
9323,120610,Home Loan Refinance,Quicken Loans,3.0,3.0,M,Personal Finance,57,36.0,37
9324,122299,Strike2,Dogma,5.0,1.0,M,Movies,22,87.59,19
9325,122402,How DO they get away with this?,Bank of America,1.0,3.0,M,Personal Finance,10,59.21,16
9315,120899,Better than the Original,Toy Story 2,5.0,1.0,M,Movies,80,143.01,8
1962,30801,I squalled my pants when I played this game!,Final Fantasy VIII for PlayStation 1,4.0,4.0,F,Games,27,136.05,26
1962,52501,Does Pearl Harbor live up to its expectations?,Pearl Harbor,3.0,4.0,F,Movies,53,141.75,26
1962,61801,Zelda still reigns supreme!,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,4.0,F,Games,77,59.0,26
1962,71801,FF7: The game that made Final Fantasy popular,Final Fantasy VIII for PlayStation 1,5.0,4.0,F,Games,27,136.05,26
1962,111600,"Sony, Playstation 2 is the newest powerhouse system!",Sony PlayStation 2 Slimline Console,4.0,4.0,F,Games,67,71.52,26
1962,111600,Drifting Further and further away.,MTV,3.0,4.0,F,Media,39,138.0,26
9327,40409,FF VIII is great games,Final Fantasy VIII for PlayStation 1,4.0,2.0,F,Games,27,136.05,32
1963,61200,Playstation 2 with super fast wireless connetions?,Sony PlayStation 2 Slimline Console,5.0,3.0,F,Games,67,71.52,20
1963,70200,The legend and legacy continues...,Diablo 2 - Bestseller Series for Windows,5.0,4.0,F,Games,21,52.51,20
9328,112800,All the time you want .....,Alta Vista (by 1stUp),5.0,3.0,M,Online Stores & Services,2,46.63,22
1964,92100,Money Gone Oh So Wrong! REVISED!,All Advantage,2.0,0.0,F,Online Stores & Services,1,23.08,28
1964,92500, MAKE YOUR HOME CLUTTER FREE AND START YOUR OWN BUSINESS! ,eBay,5.0,4.0,F,Online Stores & Services,88,149.0,28
9330,11700,The good and the bad......,AOL (America Online),3.0,4.0,M,Online Stores & Services,0,145.84,8
9331,120400,Get free samples (when available) and rewards,StartSampling.Com,3.0,4.0,M,Online Stores & Services,72,49.0,14
9332,30703,I could not live without my Ebay!!,eBay,5.0,4.0,F,Online Stores & Services,88,149.0,18
9332,31703,Olive Garden -- The Shake Down on the big OG!,Olive Garden,3.0,4.0,F,Restaurants & Gourmet,49,32.0,18
9332,40303,"Great prices, great selection, Exorbitant shipping costs, overall good transaction.",Amazon.com,4.0,4.0,F,Online Stores & Services,3,129.82,18
9333,101100,A great burger place for good prices!,Burger King,5.0,3.0,M,Restaurants & Gourmet,16,49.0,6
9329,120399,BIG!BIG!BIG!,Toy Story 2,5.0,1.0,M,Movies,80,143.01,39
1965,60800,French fry heaven,McDonald's,5.0,3.0,M,Restaurants & Gourmet,41,30.74,10
9334,11500,Waste of Effort!,All Advantage,3.0,0.0,M,Online Stores & Services,1,23.08,36
9334,11600,A Useless Tree With No Fruit,Treeloot.com,1.0,0.0,M,Online Stores & Services,81,94.83,36
9334,11700,My neice loves it!,Blue's Clues,5.0,4.0,M,Kids & Family,14,62.01,36
9334,11900,Ebay it away!,eBay,5.0,4.0,M,Online Stores & Services,88,149.0,36
9334,20700,Gen X Bank!,X.com,5.0,4.0,M,Personal Finance,87,93.55,36
9334,40500,Awful AOL!,AOL (America Online),2.0,4.0,M,Online Stores & Services,0,145.84,36
9334,71099,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,2.0,0.0,M,Movies,9,111.0,36
9334,91299,Sharks so bad you walk right out!,Deep Blue Sea,2.0,4.0,M,Movies,19,58.91,36
9334,92799,007: A Multiplayer Addiction &amp; DIVIDOR,Golden Eye 007 for Nintendo 64,5.0,4.0,M,Games,31,83.48,36
9335,70104,I opened an account in BOA. I suffered years after that.,Bank of America,1.0,0.0,F,Personal Finance,10,59.21,30
1966,90400,Plastic grocery bags are better,Playtex Diaper Genie System,2.0,0.0,M,Kids & Family,55,12.0,37
1966,100200,"Samples are sparse, tryer miles are few",StartSampling.Com,1.0,4.0,M,Online Stores & Services,72,49.0,37
1966,102600,Fun and profitable,eBay,5.0,4.0,M,Online Stores & Services,88,149.0,37
9336,51001,A true modern masterpiece,Being John Malkovich,5.0,4.0,M,Movies,11,52.0,16
9337,61000,Slow motion or what?,Mission: Impossible II,3.0,0.0,M,Movies,42,144.28,25
9337,61000,"Pennie slots, NOT $5 slots",Las Vegas,5.0,0.0,M,Hotels & Travel,37,35.31,25
9337,61500,Why Pay,AOL (America Online),2.0,3.0,M,Online Stores & Services,0,145.84,25
1967,10401,A Great Start to a Fabulous Series,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,M,Books,36,96.0,17
9338,12500,Loved Ripley !!,Talented Mr. Ripley,5.0,4.0,F,Movies,75,89.0,0
9338,50900,Love it for Early Evening Dining,Applebee's,4.0,4.0,F,Restaurants & Gourmet,8,88.0,0
9339,50400,Great One-Two Punch-The Second Punch Hurts Most,Fight Club,5.0,4.0,M,Movies,26,97.53,15
9339,50500,Give Binks (and George Lucas) a Break!,Star Wars Episode I: The Phantom Menace,5.0,4.0,M,Movies,71,23.0,15
9339,72900,Adventure? Disaster? Both!,Perfect Storm,3.0,4.0,M,Movies,54,129.87,15
9339,81200,&quot;What Lies Beneath?&quot;-A Really Good Movie,What Lies Beneath,4.0,4.0,M,Movies,85,145.0,15
9340,42500,welcome to  the internet,NetZero,5.0,3.0,M,Online Stores & Services,46,53.0,38
9340,42800,ROBERTS SWEARS BEARS AND  GETS RESPECT,Erin Brockovich,5.0,0.0,M,Movies,24,129.9,38
9340,82200,Work with me here,McDonald's,3.0,4.0,M,Restaurants & Gourmet,41,30.74,38
9341,13001,earthlink is #1,Earthlink,5.0,0.0,M,Online Stores & Services,23,68.0,30
9341,30201,TREE LOOT MONKEY,Treeloot.com,3.0,4.0,M,Online Stores & Services,81,94.83,30
9342,21300,ebay auctions a place to find anything you ever wanted and m,eBay,5.0,0.0,M,Online Stores & Services,88,149.0,21
9342,21500,A card for every day,Blue Mountain Arts eCards,5.0,0.0,M,Online Stores & Services,13,91.29,21
9342,32700,The best way to pay for auctions,PayPal,5.0,4.0,M,Personal Finance,52,38.0,21
1968,60400,Zelda64 - My Favorite Game,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,4.0,F,Games,77,59.0,11
1968,60500,Sure Can Tell This Place is Run By A Bunch of Clowns.,McDonald's,1.0,4.0,F,Restaurants & Gourmet,41,30.74,11
1968,61200,AOL Is Not All That Bad.,AOL (America Online),3.0,4.0,F,Online Stores & Services,0,145.84,11
1968,61201,Gladiator &#150; A Hollywood History Lesson.,Gladiator,5.0,4.0,F,Movies,30,65.17,11
1968,71700,X-Men: The Comic Book Finally Comes To The Big Screen.,X-Men,4.0,4.0,F,Movies,86,66.39,11
1968,90600,Who Says You Have To Be A Kid To Enjoy This Book.,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,F,Books,36,96.0,11
1968,101500,What A Great Ghost Story.,Sixth Sense,5.0,4.0,F,Movies,65,41.16,11
9343,30308,Excellent selection on all kinds of items.,Amazon.com,4.0,4.0,F,Online Stores & Services,3,129.82,26
9343,112503,"Excellent selection, poor execution",NetFlix,3.0,4.0,F,Online Stores & Services,45,94.54,26
9343,120803,Great Speed,Road Runner (includes MediaOne),4.0,2.0,F,Online Stores & Services,58,135.59,26
9344,42301,"Why, oh WHY did I buy this?",Sony PlayStation 2 Slimline Console,2.0,0.0,M,Games,67,71.52,1
9344,62101,Applebee's Anti-Vegetarian Bias,Applebee's,1.0,0.0,M,Restaurants & Gourmet,8,88.0,1
9345,111801,I want it...I can't find it....oh...I'll check Ebay!,eBay,4.0,3.0,M,Online Stores & Services,88,149.0,39
1923,13000,It's Huggies for Us,Huggies Ultra Trim Diapers,4.0,4.0,M,Kids & Family,35,50.0,5
9346,102301,bring an appetite,Outback Steakhouse,4.0,3.0,M,Restaurants & Gourmet,50,25.0,4
1924,100900,Not surprised they have an overall rating of 2 stars!,Bank of America,1.0,3.0,F,Personal Finance,10,59.21,21
1924,101100,Gives single moms everywhere hope!,Erin Brockovich,4.0,0.0,F,Movies,24,129.9,21
1924,101500,MICROWAVE AT HOME AND SAVE THE MONEY!,Applebee's,1.0,0.0,F,Restaurants & Gourmet,8,88.0,21
9347,100800,Once was good,Earthlink,2.0,4.0,F,Online Stores & Services,23,68.0,5
9347,100900,Get Paid to Surf,FreeRide.com,5.0,0.0,F,Online Stores & Services,28,147.0,5
9348,40301,From the Point of View of a Chinese!,"Crouching Tiger, Hidden Dragon",5.0,4.0,F,Movies,18,117.0,2
9349,81504,Great way to shop and compare prices,eBay,4.0,2.0,F,Online Stores & Services,88,149.0,31
9350,122799,"Will win awards for acting, hands down",Sixth Sense,5.0,0.0,M,Movies,65,41.16,1
9351,12600,I Dream of the Diaper Genie,Playtex Diaper Genie System,5.0,0.0,F,Kids & Family,55,12.0,33
9352,11300,I happen to like New York,New York City,5.0,0.0,M,Hotels & Travel,47,136.0,28
9352,41900,The best pay for adbar program,All Advantage,5.0,4.0,M,Online Stores & Services,1,23.08,28
9352,50600,Great for all ages,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,3.0,M,Books,36,96.0,28
9353,91900,Good...but NOT good enough?,All Advantage,2.0,0.0,F,Online Stores & Services,1,23.08,4
9353,100600,.....THE BEST PROGRAM EVER.....,Spedia,5.0,0.0,F,Online Stores & Services,70,58.32,4
9354,12600,Great Online Cards!,Blue Mountain Arts eCards,5.0,0.0,F,Online Stores & Services,13,91.29,16
9354,121900,The Perfect Storm,Perfect Storm,3.0,4.0,F,Movies,54,129.87,16
9355,110403,Its customer service improved again,Amazon.com,4.0,2.0,M,Online Stores & Services,3,129.82,21
9356,20300,Peanut Express,Southwest Airlines,3.0,4.0,F,Hotels & Travel,69,108.69,30
1969,120400,Gladiator-must see,Gladiator,5.0,3.0,F,Movies,30,65.17,16
9357,12510,Great to work with and quick,Quicken Loans,5.0,1.0,M,Personal Finance,57,36.0,31
1970,10300,Talent Is Evident,Talented Mr. Ripley,5.0,0.0,F,Movies,75,89.0,26
1970,12500,Ups And Downs. Mostly Downs.,NetZero,2.0,4.0,F,Online Stores & Services,46,53.0,26
1970,122899,Tons Of Fun,Sleepy Hollow,4.0,0.0,F,Movies,66,62.0,26
1970,122899,Ummm....,Sixth Sense,4.0,4.0,F,Movies,65,41.16,26
1971,10601,"*Sniff*...Sorry Squaresoft, but I have to do this...",Final Fantasy VIII for PlayStation 1,2.0,0.0,F,Games,27,136.05,2
1971,12001,*sniff* poor little volleyball... no happy ending for him,Cast Away,4.0,4.0,F,Movies,17,126.5,2
9358,90602,As Smart Money June 2002 issue says watch out,PayPal,1.0,3.0,M,Personal Finance,52,38.0,32
9358,91202,Snake pit or Bonanza,eBay,2.0,4.0,M,Online Stores & Services,88,149.0,32
1972,20701,"What Lies Beneath , is  Something Scary",What Lies Beneath,4.0,4.0,M,Movies,85,145.0,36
1972,100100,The Untalented Mr. Ripley!,Talented Mr. Ripley,2.0,3.0,M,Movies,75,89.0,36
1972,101900,"Well, Well, I Remember the Wellington",New York City,5.0,0.0,M,Hotels & Travel,47,136.0,36
1972,121700,The Imperfect Storm,Perfect Storm,3.0,0.0,M,Movies,54,129.87,36
1972,122000,Silly Movie!,Scary Movie,1.0,0.0,M,Movies,60,53.0,36
9360,52102,Not for paranoid moms,Huggies Ultra Trim Diapers,1.0,3.0,F,Kids & Family,35,50.0,30
9360,52802,The genie didn't grant my wish,Playtex Diaper Genie System,2.0,4.0,F,Kids & Family,55,12.0,30
9361,10101,Green Mile,Green Mile,4.0,4.0,F,Movies,33,140.0,2
9361,12701,American Beauty,American Beauty,5.0,0.0,F,Movies,5,59.0,2
9361,12701,Galaxy Quest.,Galaxy Quest,3.0,0.0,F,Movies,29,67.0,2
9361,82100,Gettin' my Google on...,Google,4.0,3.0,F,Online Stores & Services,32,100.62,2
9361,82200,There is no Advantage to AllAdvantage..,All Advantage,1.0,3.0,F,Online Stores & Services,1,23.08,2
9361,123000,Not your typical good vs. evil movie.,Unbreakable,3.0,0.0,F,Movies,82,51.13,2
9361,123100,Toy Story 2,Toy Story 2,5.0,0.0,F,Movies,80,143.01,2
