userId,timestamp,review,item,helpfulness,gender,category,item_id,item_price,user_city,rating
9215,61200,Beautiful but underdone,Sleepy Hollow,3,F,Movies,66,62,32,0
1917,11400,Teletubbies? No.,Teletubbies,4,M,Kids & Family,76,48.25,32,0
1917,11500,Ebay is E-Day! ('good' in Furbish),eBay,4,M,Online Stores & Services,88,149,32,1
1917,11500,Free money! Anyone takers?,All Advantage,4,M,Online Stores & Services,1,23.08,32,0
1917,11500,Aol? What a joke.,AOL (America Online),4,M,Online Stores & Services,0,145.84,32,0
1917,12000,Misc. Television,MTV,4,M,Media,39,138,32,0
1917,12600,FreeLoot? Only for some.,Treeloot.com,4,M,Online Stores & Services,81,94.83,32,0
1917,71900,Furby is Furbulous!,The Original Furby,4,M,Kids & Family,78,22.38,32,1
1917,91600,"Wow, this rocks.",Diablo 2 - Bestseller Series for Windows,4,M,Games,21,52.51,32,1
1918,12501,Ang Lee Soars Where Eagles Dare,"Crouching Tiger, Hidden Dragon",4,F,Movies,18,117,35,1
1918,21904,The Meta-Fairy Tale for Kids and Adults,Shrek,4,F,Movies,63,75.14,35,1
1918,50900,Boxing with Shadows,Fight Club,4,F,Movies,26,97.53,35,1
1918,60900,A Metaphysical Can of Worms,Being John Malkovich,4,F,Movies,11,52,35,1
1918,72800,My Social Life is Doomed,Diablo 2 - Bestseller Series for Windows,4,F,Games,21,52.51,35,1
1918,81400,Hollywood Claims Another Victim,Gladiator,4,F,Movies,30,65.17,35,0
1918,120100,Bruce Willis as Super Gump in Unbreakable,Unbreakable,4,F,Movies,82,51.13,35,1
9228,70301,Creepy but Great,Being John Malkovich,3,F,Movies,11,52,2,0
9228,70500,Trying Too Hard,Talented Mr. Ripley,3,F,Movies,75,89,2,0
9228,70501,Fascinating Cast,Cast Away,3,F,Movies,17,126.5,2,1
9228,80400,Weird and Mindless Fight,Fight Club,3,F,Movies,26,97.53,2,0
9228,82301,Wow,"South Park: Bigger, Longer & Uncut",3,F,Movies,68,143.11,2,1
9228,90500,Doesn't Feel Real,Any Given Sunday,3,F,Movies,7,135,2,0
9228,121300,"Smart, Entertaining",X-Men,3,F,Movies,86,66.39,2,1
1961,10800,The Agony and the Ecstasy   ,Treeloot.com,4,F,Online Stores & Services,81,94.83,27,0
1961,11600,Best Network Station on Air,NBC,4,F,Media,44,92,27,1
1961,11600,FOX Not The Station It Could Be --,FOX,4,F,Media,25,80,27,0
1961,20700,Scream ... Scream ... Scream 3,Scream 3,4,F,Movies,61,32,27,1
1961,21700,Lets Clean House and Make Some Cash,eBay,4,F,Online Stores & Services,88,149,27,1
1961,21700,Beam Me My Money Scotty,PayPal,4,F,Personal Finance,52,38,27,1
1961,30500,The Stakes Are HIGH The Score Is Zero,American Pie,4,F,Movies,6,117.89,27,1
1961,31400,Go A Little Slower Please - So Spedia May Catch UP!,Spedia,4,F,Online Stores & Services,70,58.32,27,0
1961,31400,What A Way To Earn Extra Cash.,All Advantage,4,F,Online Stores & Services,1,23.08,27,1
1961,31701,To Be Thy Self - Or Someone Else?,Talented Mr. Ripley,4,F,Movies,75,89,27,1
1961,40600,I See Dead People ---&gt;,Sixth Sense,4,F,Movies,65,41.16,27,1
1961,42200,Beware the Thrills,Star Wars Episode I: The Phantom Menace,4,F,Movies,71,23,27,1
1961,50600,Point Collecting is a Breeze,MyPoints.com,4,F,Online Stores & Services,43,72,27,1
1961,61301,Even Heros Must Die,Gladiator,4,F,Movies,30,65.17,27,1
1961,80400,&lt;---UPDATED---&gt; Casting A Spell,J. K. Rowling - Harry Potter and the Sorcerer's Stone,4,F,Books,36,96,27,1
1961,81100,Carries A Powerful Bite,Deep Blue Sea,4,F,Movies,19,58.91,27,1
1961,102099,Waiting for the CRASH,AOL (America Online),4,F,Online Stores & Services,0,145.84,27,0
1961,102399,SCREAM! The Blair Witch is DEAD!,Blair Witch Project,3,F,Movies,12,44,27,0
1961,110499,The Matrix Stretches Ones Imagination,Matrix,4,F,Movies,40,24.51,27,1
1961,110499,Walk Out Of The Theater - Forget The Video,Blair Witch Project,4,F,Movies,12,44,27,0
1961,110799,PURE Agony,Blair Witch Project,4,F,Movies,12,44,27,0
1968,60400,Zelda64 - My Favorite Game,The Legend Of Zelda Ocarina Of Time for Nintendo 64,4,F,Games,77,59,11,1
1968,60500,Sure Can Tell This Place is Run By A Bunch of Clowns.,McDonald's,4,F,Restaurants & Gourmet,41,30.74,11,0
1968,61200,AOL Is Not All That Bad.,AOL (America Online),4,F,Online Stores & Services,0,145.84,11,0
1968,61201,Gladiator &#150; A Hollywood History Lesson.,Gladiator,4,F,Movies,30,65.17,11,1
1968,71700,X-Men: The Comic Book Finally Comes To The Big Screen.,X-Men,4,F,Movies,86,66.39,11,1
1968,90600,Who Says You Have To Be A Kid To Enjoy This Book.,J. K. Rowling - Harry Potter and the Sorcerer's Stone,4,F,Books,36,96,11,1
1968,101500,What A Great Ghost Story.,Sixth Sense,4,F,Movies,65,41.16,11,1
1984,32502,The Matrix: Why Didn't I Take the Blue Pill?,Matrix,4,M,Movies,40,24.51,5,1
1984,40300,The Sixth Sense (1999),Sixth Sense,4,M,Movies,65,41.16,5,1
1984,40904,I See Boring People: What Lies Beneath,What Lies Beneath,4,M,Movies,85,145,5,0
1984,42100,Bring your kleenex!,Green Mile,4,M,Movies,33,140,5,1
1984,51200,"G'day, Mate!",Outback Steakhouse,4,M,Restaurants & Gourmet,50,25,5,1
1984,62200,Excellent FREE ISP,BlueLight.com,4,M,Online Stores & Services,15,52,5,1
1984,72200,GOOD versus EVIL...,X-Men,4,M,Movies,86,66.39,5,1
1984,82508,Tim Allen as Captain Kirk on Failed Series: Galaxy Quest,Galaxy Quest,4,M,Movies,29,67,5,1
1984,111100,Imaginative Movie,Being John Malkovich,4,M,Movies,11,52,5,0
1984,120400,Gladiator: Cutting Edge Epic,Gladiator,4,M,Movies,30,65.17,5,1
1984,121401,Scatology 101: American Beauty,American Beauty,4,M,Movies,5,59,5,0
1984,121500,YOU'RE A MEAN ONE...,How the Grinch Stole Christmas,4,M,Movies,34,65,5,1
9399,41500,I don't want my MTV!,MTV,4,M,Media,39,138,7,0
9399,52600,"Don't try this at home, kids ",Mission: Impossible II,4,M,Movies,42,144.28,7,1
9399,52700,The only reason for having an N64,The Legend Of Zelda Ocarina Of Time for Nintendo 64,4,M,Games,77,59,7,1
9399,70200,Good for a fast food fix,McDonald's,4,M,Restaurants & Gourmet,41,30.74,7,1
9399,102700,"A great system, but is it worth selling a kidney for?",Sony PlayStation 2 Slimline Console,4,M,Games,67,71.52,7,1
9399,112200,Twists and turns galore,Unbreakable,4,M,Movies,82,51.13,7,1
9399,122500,Survivor + Tom Hanks - 16 Knuckleheads = An Oscar for Hanks!,Cast Away,4,M,Movies,17,126.5,7,1
9444,21901,Ebay is...,eBay,3,F,Online Stores & Services,88,149,0,1
9444,31201,Burger King...,Burger King,3,F,Restaurants & Gourmet,16,49,0,1
9444,32101,Gladiator was fantastic,Gladiator,3,F,Movies,30,65.17,0,1
9444,32101,The Matrix is awesome...,Matrix,3,F,Movies,40,24.51,0,1
9444,32201,The Matrix is awesome...,Matrix,3,F,Movies,40,24.51,0,1
9444,32201,Google.com is fantastic...,Google,3,F,Online Stores & Services,32,100.62,0,1
2001,10201,Refill Horror,Applebee's,4,F,Restaurants & Gourmet,8,88,6,0
2001,52501,Goes Right Through You,Pearl Harbor,4,F,Movies,53,141.75,6,1
2001,110800,Julia Roberts Rules!!,Erin Brockovich,4,F,Movies,24,129.9,6,1
2001,111100,Control Your Own Amusement Park,Roller Coaster Tycoon For Windows,4,F,Games,59,90.83,6,1
2001,111300,Better Than The First,Mission: Impossible II,4,F,Movies,42,144.28,6,1
2001,111400,"With Clooney, It Was The Perfect Storm",Perfect Storm,4,F,Movies,54,129.87,6,1
2001,121900,Why Didn't I See It At The Theater?,Patriot,4,F,Movies,51,73.65,6,1
2007,12200,Monkeying around,Treeloot.com,4,F,Online Stores & Services,81,94.83,12,0
2007,12200,A True Blue Blue's Clues Groupie,Blue's Clues,4,F,Kids & Family,14,62.01,12,1
2007,12300,&quot;Hallmark of the Net&quot;,Blue Mountain Arts eCards,4,F,Online Stores & Services,13,91.29,12,1
2007,12400,I want MY MTV,MTV,4,F,Media,39,138,12,0
2007,12600,"The Good, The Bad, and The Furby",The Original Furby,3,F,Kids & Family,78,22.38,12,0
2007,13000,My Love/Hate Relationship,AOL (America Online),4,F,Online Stores & Services,0,145.84,12,1
9493,11000,Kill the monkey!!!,Treeloot.com,4,M,Online Stores & Services,81,94.83,11,0
9493,11100,Take a ride on Freeride.com,FreeRide.com,3,M,Online Stores & Services,28,147,11,1
9493,11100,What's the advantage?,All Advantage,4,M,Online Stores & Services,1,23.08,11,0
9493,41301,Scary Movie...how dumb can you get???,Scary Movie,4,M,Movies,60,53,11,0
9493,62900,Good all around restaurant!,Olive Garden,4,M,Restaurants & Gourmet,49,32,11,1
9493,71400,"Great food, amazing amounts of fat!!",McDonald's,4,M,Restaurants & Gourmet,41,30.74,11,1
9493,71500,Come to the land down under!,Outback Steakhouse,4,M,Restaurants & Gourmet,50,25,11,1
9493,72100,Take a ride on the subway!,Subway,4,M,Restaurants & Gourmet,73,48,11,1
9493,72700,What happened to the dog?  Did he get into a taco?,Taco Bell,4,M,Restaurants & Gourmet,74,108.3,11,1
9493,91300,Wendy's - what is there not to like???,Wendy's,4,M,Restaurants & Gourmet,84,69,11,1
9493,112100,I can't decide if I really liked this movie or not.,Perfect Storm,4,M,Movies,54,129.87,11,1
9493,123099,Music???  Where?,MTV,4,M,Media,39,138,11,0
9536,10100,The worst isp ever!!!!,AOL (America Online),4,F,Online Stores & Services,0,145.84,36,0
9536,10100,It does what it intended to do....THRILL,Deep Blue Sea,3,F,Movies,19,58.91,36,1
9536,10300,All advantage is worth it if..,All Advantage,4,F,Online Stores & Services,1,23.08,36,1
9536,10700,New york is for dorks,New York City,4,F,Hotels & Travel,47,136,36,0
9536,11300,A hint for tree loot....,Treeloot.com,3,F,Online Stores & Services,81,94.83,36,0
9536,11300,Blair Witch-more like scary B_tch ,Blair Witch Project,4,F,Movies,12,44,36,0
9536,11300,Nothing But Cow-dung,NBC,4,F,Media,44,92,36,0
9536,11400,More Terrible Videos,MTV,4,F,Media,39,138,36,0
9536,11600,American Beauty is captivating!,American Beauty,4,F,Movies,5,59,36,1
9536,12000,Great on multiple levels!,"Simpsons, The",3,F,Kids & Family,64,40,36,1
9536,12100,You get what you pay for-NOTHING,NetZero,4,F,Online Stores & Services,46,53,36,0
9536,12500,American Pie is good for guys,American Pie,4,F,Movies,6,117.89,36,1
9536,123199,Good acting-bad movie,Any Given Sunday,4,F,Movies,7,135,36,0
2021,31500,"I Can't Express How Much I Hate This Movie, But I'll Try",Austin Powers: The Spy Who Shagged Me,4,M,Movies,9,111,7,0
2021,31500,"I Get Worried for Episodes Two and Three, Though",Star Wars Episode I: The Phantom Menace,4,M,Movies,71,23,7,0
2021,32200,He Was Dead To Begin With,Sleepy Hollow,4,M,Movies,66,62,7,0
2021,32500,There's No One Here To Help You,Blair Witch Project,4,M,Movies,12,44,7,0
2021,41300,'Whoa' and Other Pearls of Wisdom,Matrix,4,M,Movies,40,24.51,7,1
2021,52600,Sometimes There's So Much Beauty in the World,American Beauty,4,M,Movies,5,59,7,1
2021,52700,You Didn't Say God Bless You,Dogma,4,M,Movies,22,87.59,7,0
2021,91600,An Uncanny Surprise,X-Men,4,M,Movies,86,66.39,7,1
2023,41600,"Bigger, Longer, Uncut, and worth it!","South Park: Bigger, Longer & Uncut",4,M,Movies,68,143.11,16,1
2023,51800,*Revised* - Still a Slow Road to a &quot;Free&quot; CD...,StartSampling.Com,4,M,Online Stores & Services,72,49,16,0
2023,61900,"A consistent chain, but watch what you order...",Olive Garden,4,M,Restaurants & Gourmet,49,32,16,1
2023,70900,Uneven comedy which falls short of biting satire,Dogma,4,M,Movies,22,87.59,16,0
2023,80100,"Illogical, Incoherent Ghost Story",Sixth Sense,4,M,Movies,65,41.16,16,0
2023,110800,"A Matrix of Ideas, and a few thoughts...",Matrix,4,M,Movies,40,24.51,16,1
2023,112001,My Negative Experience with Netflix,NetFlix,4,M,Online Stores & Services,45,94.54,16,0
2023,122599,Those green leaves aren't cash...,Treeloot.com,4,M,Online Stores & Services,81,94.83,16,0
1934,11100,A Procrastinator's Best-Friend!,Blue Mountain Arts eCards,4,M,Online Stores & Services,13,91.29,38,1
1934,11500,A Free &amp; Easy Way to Earn Rewards!,MyPoints.com,4,M,Online Stores & Services,43,72,38,1
1934,21200,This is where the future is at!,PayPal,4,M,Personal Finance,52,38,38,1
1934,31100,It's like playing God.,The Sims 2: Open for Business for Windows,4,M,Games,79,27,38,1
1934,52100,Care for a shrimp on the barbie?,Outback Steakhouse,4,M,Restaurants & Gourmet,50,25,38,1
1934,62100,Gordon Biersch - Not to be missed!,Las Vegas,4,M,Hotels & Travel,37,35.31,38,1
1934,71000,A complete waste of time!,Treeloot.com,4,M,Online Stores & Services,81,94.83,38,0
1934,102600,Del Frisco's Steakhouse is DEFINITELY worth a visit!,Las Vegas,4,M,Hotels & Travel,37,35.31,38,1
1934,111899,Shopping in Las Vegas!,Las Vegas,4,M,Hotels & Travel,37,35.31,38,1
1934,112099,Las Vegas Shows!!!,Las Vegas,4,M,Hotels & Travel,37,35.31,38,1
1934,112599,"Besides the Strip, what else is there?",Las Vegas,4,M,Hotels & Travel,37,35.31,38,1
1934,112799,Moving to the City of Sin!,Las Vegas,4,M,Hotels & Travel,37,35.31,38,0
1934,112899,Sushi in Las Vegas!,Las Vegas,4,M,Hotels & Travel,37,35.31,38,1
1934,120599,Still an OK network!,MTV,4,M,Media,39,138,38,0
9598,61000,My easy beanie baby Points,MyPoints.com,4,M,Online Stores & Services,43,72,12,1
9598,61500,Advantage All Americans,All Advantage,4,M,Online Stores & Services,1,23.08,12,1
9598,70100,Americas most functional family,"Simpsons, The",4,M,Kids & Family,64,40,12,1
9598,70400,"A bloody, good movie",Patriot,4,M,Movies,51,73.65,12,1
9598,72200,New York? New York!,New York City,4,M,Hotels & Travel,47,136,12,1
9598,81700,Bush is sleeping with Gore!,The Sims 2: Open for Business for Windows,4,M,Games,79,27,12,1
9598,92500,Seeking sports fans in the USA,NBC,4,M,Media,44,92,12,0
9598,100701,American Gothic,American Beauty,4,M,Movies,5,59,12,1
2066,32708,McDonald's: Tasty But Not So Healthy,McDonald's,4,M,Restaurants & Gourmet,41,30.74,24,0
2066,32808,Burger King: Who Wants A Quad Stacker?,Burger King,4,M,Restaurants & Gourmet,16,49,24,0
2066,33111,"I love the streaming content, especially for children!",NetFlix,4,M,Online Stores & Services,45,94.54,24,1
2066,61200,Great Book For All Ages,J. K. Rowling - Harry Potter and the Sorcerer's Stone,4,M,Books,36,96,24,1
2066,61700,Such Variety!,Wendy's,4,M,Restaurants & Gourmet,84,69,24,1
2066,71006,Outback Steakhouse: I'm Too Busy Thinking Of Their Food To Write A Catchy Title,Outback Steakhouse,4,M,Restaurants & Gourmet,50,25,24,1
2066,101507,"American Airlines: Old Planes, But They Got Us There On Time...",American Airlines,4,M,Hotels & Travel,4,61,24,0
2066,111700,The Grinch Who Stole My $9.00 And My Heart,How the Grinch Stole Christmas,4,M,Movies,34,65,24,1
2066,121100,My Last Choice,Taco Bell,4,M,Restaurants & Gourmet,74,108.3,24,0
9688,42900,United Airlines:  Makes Flying A Bit Easier,United Airlines,4,F,Hotels & Travel,83,119.87,19,1
9688,52501,Pearl Harbor:  Mickey Mouse Goes To War,Pearl Harbor,4,F,Movies,53,141.75,19,0
9688,52801,Erin Brockovich:  A Real Fashion Statement,Erin Brockovich,4,F,Movies,24,129.9,19,0
9688,62001,"Crouching Tiger, Hidden Dragon:  All The Tea In China And Then Some","Crouching Tiger, Hidden Dragon",4,F,Movies,18,117,19,1
9688,80900,Fight Club:  OUCH!!!!!!!!!!!!!!!!,Fight Club,4,F,Movies,26,97.53,19,1
9688,81001,Cast Away:  No Man Is An Island,Cast Away,4,F,Movies,17,126.5,19,1
9688,112200,Mission Impossible 2:  Mission (almost) Accomplished,Mission: Impossible II,4,F,Movies,42,144.28,19,0
9705,11500,Zabar's is Food Heaven!,New York City,4,F,Hotels & Travel,47,136,32,1
9705,11700,I know the best way to make money with All Advantage,All Advantage,4,F,Online Stores & Services,1,23.08,32,1
9705,11800,Chicago to NYC Route Stinks!,American Airlines,4,F,Hotels & Travel,4,61,32,0
9705,12200,Russian Tea Room Lives Again!!,New York City,4,F,Hotels & Travel,47,136,32,1
9705,12300,The Cloisters - Worth a trip to northern Manhattan,New York City,4,F,Hotels & Travel,47,136,32,1
9705,12400,The Brooklyn Bridge - Worth a Trip,New York City,4,F,Hotels & Travel,47,136,32,1
9705,12400,Dim Sum - Great Eating in Chinatown,New York City,4,F,Hotels & Travel,47,136,32,1
9705,12400,The Plaza Hotel - Do You Really Want To Stay Here?,New York City,4,F,Hotels & Travel,47,136,32,0
9705,12400,Take The Subway - It Rules!,New York City,4,F,Hotels & Travel,47,136,32,1
9705,20400,Taxi Tricks for Tourists,New York City,4,F,Hotels & Travel,47,136,32,0
9705,20500,Great Bread Baker in Manhattan,New York City,4,F,Hotels & Travel,47,136,32,1
9705,21500,Dean &amp; Deluca: You Have to See This Food Store!,New York City,4,F,Hotels & Travel,47,136,32,1
9705,21800,The World's Best Chocolate,New York City,4,F,Hotels & Travel,47,136,32,1
9705,22000,The Best Greek Bakery!,New York City,4,F,Hotels & Travel,47,136,32,1
9705,22600,The Best Bookstore in New York City,New York City,4,F,Hotels & Travel,47,136,32,1
9705,30200,Chelsea Market: Is This Food Heaven?,New York City,4,F,Hotels & Travel,47,136,32,1
9705,30700,Want Spices? Go here!,New York City,4,F,Hotels & Travel,47,136,32,1
9705,30800,Best Way to Get to the Airport in NYC,New York City,4,F,Hotels & Travel,47,136,32,1
9705,31500,New York's Best French Toast - very updated,New York City,4,F,Hotels & Travel,47,136,32,1
9705,51500,The Best Food Festival!!,New York City,4,F,Hotels & Travel,47,136,32,1
2091,61601,How Mel Gibson Won The War,Patriot,4,F,Movies,51,73.65,11,0
2091,62400,Trekker Paradise,Galaxy Quest,4,F,Movies,29,67,11,1
2091,70900,To Be or Not To Be,Being John Malkovich,4,F,Movies,11,52,11,1
2091,72100,Heads Will Roll,Sleepy Hollow,4,F,Movies,66,62,11,0
2091,83101,Keenan Ivory Wayans Stoops to Conquer,Scary Movie,4,F,Movies,60,53,11,1
2091,91001,Sparks Are Flying,Green Mile,4,F,Movies,33,140,11,1
2091,91600,Again With The Screaming,Scream 3,4,F,Movies,61,32,11,0
2091,101301,Tom Cruise Action Figure Sold Separately,Mission: Impossible II,4,F,Movies,42,144.28,11,0
2091,112500,"Julia Roberts, A Jane Fonda for the 90s?",Erin Brockovich,4,F,Movies,24,129.9,11,0
2091,112700,"Spanky and Our Gang, The Director's Cut","South Park: Bigger, Longer & Uncut",4,F,Movies,68,143.11,11,1
2098,12101,Ang Lee's Magic Movie Moment,"Crouching Tiger, Hidden Dragon",4,M,Movies,18,117,5,1
2098,20601,Oliver Stone Wins the Game by Inches,Any Given Sunday,4,M,Movies,7,135,5,1
2098,21901,Robert Zemekis Lies Beneath Alfred Hitchcock,What Lies Beneath,4,M,Movies,85,145,5,0
2098,31200,"Julia Roberts Swears, Bares and Cares",Erin Brockovich,4,M,Movies,24,129.9,5,1
2098,40900,Letter to a Star Wars Fanatic,Star Wars Episode I: The Phantom Menace,4,M,Movies,71,23,5,0
2098,50800,Ben-Hur Meets WWF,Gladiator,4,M,Movies,30,65.17,5,0
2098,50900,Ka-POW!,Fight Club,4,M,Movies,26,97.53,5,1
2098,52001,"Once Upon a Time, There Lived a Perfect Movie Named Shrek",Shrek,4,M,Movies,63,75.14,5,1
2098,52400,Tom Cruise: the Next James Bond?,Mission: Impossible II,4,M,Movies,42,144.28,5,1
2098,52801,&#147;Open the bomb bay doors and release <B>Pearl Harbor</B>!&#148;,Pearl Harbor,4,M,Movies,53,141.75,5,0
2098,52900,The Review I Vowed Never to Write,Sixth Sense,4,M,Movies,65,41.16,5,1
2098,61000,Sex a la Mode,American Pie,4,M,Movies,6,117.89,5,0
2098,61200,The Worst Best Movie of 1999,Being John Malkovich,4,M,Movies,11,52,5,0
2098,80800,Buddy Christ vs. the Poop Demon,Dogma,4,M,Movies,22,87.59,5,0
2098,90200,George Clooney Puts the Salt on Your Popcorn,Perfect Storm,4,M,Movies,54,129.87,5,0
2098,92799,Christ in the Computer,Matrix,4,M,Movies,40,24.51,5,1
2098,102399,The Beauty of a Plastic Bag,American Beauty,4,M,Movies,5,59,5,1
2098,102499,The Hype Project,Blair Witch Project,4,M,Movies,12,44,5,0
2098,103100,Mel Gibson's American &quot;Freeedom!&quot;,Patriot,4,M,Movies,51,73.65,5,0
2098,111800,How Hollywood Stole the Grinch,How the Grinch Stole Christmas,4,M,Movies,34,65,5,0
2098,112400,Unbreakable: Unbeatable or Unbearable?,Unbreakable,4,M,Movies,82,51.13,5,0
2098,112799,Let's Hear it for the Toys!,Toy Story 2,4,M,Movies,80,143.01,5,1
2098,120499,The Year's Most Beautiful Film,Sleepy Hollow,4,M,Movies,66,62,5,1
2098,121699,Hooray for Harry!,J. K. Rowling - Harry Potter and the Sorcerer's Stone,4,M,Books,36,96,5,1
2098,122200,"Triple XXX Entertainment: Xciting, Xhilarating, Xcellent",X-Men,4,M,Movies,86,66.39,5,1
2098,122300,Tom Hanks and a Volleyball Named Wilson,Cast Away,4,M,Movies,17,126.5,5,1
2098,122499,I'd Walk a Mile for Tom Hanks,Green Mile,4,M,Movies,33,140,5,1
2098,122699,"Beam Me Up, Scottie, There's No Intelligent Movie Here!",Galaxy Quest,4,M,Movies,29,67,5,0
2098,123199,"A Lovely, Bloated Corpse",Talented Mr. Ripley,4,M,Movies,75,89,5,0
2107,10400,"Good Idea, Poorly Executed",Talented Mr. Ripley,4,M,Movies,75,89,27,0
2107,10900,Good stuff at great prices,eBay,4,M,Online Stores & Services,88,149,27,1
2107,11300,"Not the most accurate, but reliable",Spedia,4,M,Online Stores & Services,70,58.32,27,0
2107,11500,Beatings! Blood! BRAINS?,Fight Club,4,M,Movies,26,97.53,27,1
2107,11900,What the hell is wrong with you people?,MTV,4,M,Media,39,138,27,0
2107,11900,&quot;That's where the leprechaun who tells me to BURN things lives!&quot;,"Simpsons, The",4,M,Kids & Family,64,40,27,1
2107,12201,"Yin, Yang, and the Star Crossed Lovers","Crouching Tiger, Hidden Dragon",4,M,Movies,18,117,27,1
2107,12301,And he lives happily ever after...,Cast Away,4,M,Movies,17,126.5,27,0
2107,12600,Kicking Butt in a world of Mistery,Matrix,4,M,Movies,40,24.51,27,1
2107,12700,Gives me the shivers!,Sixth Sense,4,M,Movies,65,41.16,27,1
2107,70100,The Devil's Return,Diablo 2 - Bestseller Series for Windows,4,M,Games,21,52.51,27,1
2107,70300,Great Expectations,Patriot,4,M,Movies,51,73.65,27,1
2107,112200,"This is a pleasant fiction, isn't it?",Gladiator,4,M,Movies,30,65.17,27,1
2107,122899,Not just for kids!,Toy Story 2,4,M,Movies,80,143.01,27,1
9810,21600,Harlem - I Love It!,New York City,4,F,Hotels & Travel,47,136,3,1
9810,22300,Copacabana-feeling hot! hot! hot! in New York!,New York City,4,F,Hotels & Travel,47,136,3,1
9810,22500,4 Harlem Jazz Clubs On A Budget.,New York City,4,F,Hotels & Travel,47,136,3,1
9810,31200,"La Maganette - Italian Eatery Meets Soul Train, Part1",New York City,4,F,Hotels & Travel,47,136,3,1
9810,31300,"La Maganette - The Saga Continues, Part2",New York City,4,F,Hotels & Travel,47,136,3,1
9810,32200,Club Le Bar Bat- New York City,New York City,4,F,Hotels & Travel,47,136,3,1
9813,11300,"Fun, but not for long",Las Vegas,4,M,Hotels & Travel,37,35.31,1,1
9813,11800,MTV has adapted,MTV,4,M,Media,39,138,1,0
9813,12300,WOW,New York City,4,M,Hotels & Travel,47,136,1,1
9813,50100,Beats even Sim City,The Sims 2: Open for Business for Windows,4,M,Games,79,27,1,1
9813,120899,Annoying,AOL (America Online),4,M,Online Stores & Services,0,145.84,1,0
9813,121499,Whoops ass,"South Park: Bigger, Longer & Uncut",4,M,Movies,68,143.11,1,1
9813,121599,Waiting for $$$,Spedia,4,M,Online Stores & Services,70,58.32,1,0
9813,121699,Great even for adult kids,Toy Story 2,4,M,Movies,80,143.01,1,1
9817,11000,Too big a trade off,NetZero,4,M,Online Stores & Services,46,53,15,0
9817,11000,Thumbs up from an x.com customer,X.com,4,M,Personal Finance,87,93.55,15,1
9817,11100,Not the average serial killer flick,Talented Mr. Ripley,4,M,Movies,75,89,15,0
9817,11300,This diaper pail STINKS,Playtex Diaper Genie System,4,M,Kids & Family,55,12,15,0
9817,11600,Prepare to be insulted,Treeloot.com,4,M,Online Stores & Services,81,94.83,15,0
9817,12100,I could start sampling if there were ever any samples available,StartSampling.Com,4,M,Online Stores & Services,72,49,15,0
9817,12400,As innovative as &quot;The Clapper&quot;,The Original Furby,4,M,Kids & Family,78,22.38,15,0
9828,21400,Is AllAdvantage A Scam?? Or Do They Really Pay You To Surf?,All Advantage,4,M,Online Stores & Services,1,23.08,6,0
9828,21500,Beep Beep! Road Runner Rocks!,Road Runner (includes MediaOne),4,M,Online Stores & Services,58,135.59,6,1
9828,31800,Spedia Promises Big...Delivers Little!,Spedia,4,M,Online Stores & Services,70,58.32,6,0
9828,52100,NOT as great as everyone says,American Beauty,4,M,Movies,5,59,6,0
9828,52100,"And once, at band camp...",American Pie,4,M,Movies,6,117.89,6,1
9828,52600,Gladiators Don't Whine...Why Should You?,Gladiator,4,M,Movies,30,65.17,6,1
9828,61301,The Survivor Of Free Nationwide Dial-up,NetZero,4,M,Online Stores & Services,46,53,6,1
9828,62500,Bad Service and  Food! But Wait...They Sell Beanie Babies!,McDonald's,4,M,Restaurants & Gourmet,41,30.74,6,0
9828,73100,Google.com...My Second Choice For Search Engines!,Google,4,M,Online Stores & Services,32,100.62,6,1
9828,81800,Bluelight.com saved me from a week without the Internet!,BlueLight.com,4,M,Online Stores & Services,15,52,6,1
9867,12200,Star Wars Episode 1 - Menaced by Critics?,Star Wars Episode I: The Phantom Menace,4,F,Movies,71,23,36,1
9867,12401,"Crouching Tiger, Hidden Dragon - Ang Lee's Wondrous Dream of China","Crouching Tiger, Hidden Dragon",4,F,Movies,18,117,36,1
9867,32600,Erin Brockovich is the &quot;feel-good&quot; movie of the year,Erin Brockovich,4,F,Movies,24,129.9,36,1
9867,51400,Gladiator-badiator,Gladiator,4,F,Movies,30,65.17,36,0
9867,53100,The movie that gagged me,Austin Powers: The Spy Who Shagged Me,4,F,Movies,9,111,36,0
9867,61100,Your Mission - Enjoy this movie,Mission: Impossible II,4,F,Movies,42,144.28,36,1
9867,72200,"X-men - I didn't want to like it, but I did",X-Men,4,F,Movies,86,66.39,36,1
9867,72600,"The Perfect Storm - not a perfect movie, but it will do",Perfect Storm,4,F,Movies,54,129.87,36,1
9867,112400,Unbreakable is unwatchable,Unbreakable,4,F,Movies,82,51.13,36,0
9867,121799,Dogma is no dog,Dogma,4,F,Movies,22,87.59,36,1
9867,122199,Better Than the Original,Toy Story 2,4,F,Movies,80,143.01,36,1
9867,123099,Life After Buzz Lightyear,Galaxy Quest,4,F,Movies,29,67,36,1
9920,60100,Good movie,Mission: Impossible II,3,F,Movies,42,144.28,39,1
9920,60100,Fight Club Great!,Fight Club,4,F,Movies,26,97.53,39,1
9920,60100,Mtv is garbage,MTV,3,F,Media,39,138,39,0
9920,60300,What is the buzz about?,Blair Witch Project,3,F,Movies,12,44,39,0
9920,60300,Blowed Away,Sixth Sense,3,F,Movies,65,41.16,39,1
9920,60300,Good film,Dogma,3,F,Movies,22,87.59,39,1
